source,fund_name,date,nav_per_unit,sale_price,repurchase_price,total_nav,units,status
utt-amis,Jikimu Fund,2025-12-04,194.9121,194.9121,191.0139,45751345278.562,234728045.8243,extracted
utt-amis,Liquid Fund,2025-12-04,485.6696,485.6696,485.6696,2247430289896.38,4627488215.6933,extracted
utt-amis,Bond Fund,2025-12-04,121.5618,121.5618,121.5618,1080461496557.46,8888169209.5526,extracted
utt-amis,Umoja Fund,2025-12-03,1203.0802,1203.0802,1191.0494,400856638022.107,333191948.0207,extracted
utt-amis,Wekeza Maisha Fund,2025-12-03,1094.2706,1094.2706,1072.3851,28587921714.5429,26125094.5124,extracted
utt-amis,Watoto Fund,2025-12-03,810.8179,810.8179,802.7098,38597863199.8609,47603613.1852,extracted
utt-amis,Jikimu Fund,2025-12-03,194.7146,194.7146,190.8203,44929456245.7538,230745184.2927,extracted
utt-amis,Liquid Fund,2025-12-03,485.5261,485.5261,485.5261,2246112494574.3,4626141979.6237,extracted
utt-amis,Bond Fund,2025-12-03,121.5283,121.5283,121.5283,1072949123091.22,8828799756.4465,extracted
utt-amis,Umoja Fund,2025-12-02,1202.7283,1202.7283,1190.7011,400693482662.311,333153770.9464,extracted
utt-amis,Wekeza Maisha Fund,2025-12-02,1093.907,1093.907,1072.0288,28551446594.9349,26100433.667,extracted
utt-amis,Watoto Fund,2025-12-02,810.5636,810.5636,802.4579,38556133292.9592,47567070.0316,extracted
utt-amis,Jikimu Fund,2025-12-02,194.6532,194.6532,190.7601,44894052466.1761,230636084.4009,extracted
utt-amis,Liquid Fund,2025-12-02,485.3822,485.3822,485.3822,2243359058919.26,4621840865.7947,extracted
utt-amis,Bond Fund,2025-12-02,121.4939,121.4939,121.4939,1071636045789.61,8820493594.8497,extracted
utt-amis,Umoja Fund,2025-12-01,1200.7031,1200.7031,1188.6961,399858614158.842,333020378.545,extracted
utt-amis,Wekeza Maisha Fund,2025-12-01,1093.1364,1093.1364,1071.2737,28468483425.523,26042937.921,extracted
utt-amis,Watoto Fund,2025-12-01,810.1441,810.1441,802.0426,38434143527.5169,47441121.1364,extracted
utt-amis,Jikimu Fund,2025-12-01,194.4457,194.4457,190.5568,44767334878.9697,230230544.3132,extracted
utt-amis,Liquid Fund,2025-12-01,485.2377,485.2377,485.2377,2238721148388.23,4613658688.0084,extracted
utt-amis,Bond Fund,2025-12-01,121.4593,121.4593,121.4593,1067541988061.41,8789294997.0035,extracted
utt-amis,Umoja Fund,2025-11-28,1200.7938,1200.7938,1188.7858,400042391474.747,333148292.8751,extracted
utt-amis,Wekeza Maisha Fund,2025-11-28,1092.4648,1092.4648,1070.6156,28304494946.4481,25908838.135,extracted
utt-amis,Watoto Fund,2025-11-28,809.5585,809.5585,801.4629,38379387573.1375,47407798.3123,extracted
utt-amis,Jikimu Fund,2025-11-28,194.367,194.367,190.4796,44841293238.4861,230704286.1751,extracted
utt-amis,Liquid Fund,2025-11-28,484.809,484.809,484.809,2236637485091.54,4613440548.5995,extracted
utt-amis,Bond Fund,2025-11-28,122.3561,122.3561,122.3561,1075044004051.18,8786193796.0028,extracted
utt-amis,Umoja Fund,2025-11-27,1200.3472,1200.3472,1188.3437,400075147955.831,333299527.0093,extracted
utt-amis,Wekeza Maisha Fund,2025-11-27,1092.0047,1092.0047,1070.1646,28274100446.1441,25891921.6955,extracted
utt-amis,Watoto Fund,2025-11-27,809.325,809.325,801.2318,38305188722.6728,47329796.0632,extracted
utt-amis,Jikimu Fund,2025-11-27,194.2717,194.2717,190.3863,44781217068.4761,230508203.1067,extracted
utt-amis,Liquid Fund,2025-11-27,484.6653,484.6653,484.6653,2234264136260.73,4609911822.6613,extracted
utt-amis,Bond Fund,2025-11-27,122.3217,122.3217,122.3217,1073501363445.09,8776050771.0434,extracted
utt-amis,Umoja Fund,2025-11-26,1197.9991,1197.9991,1186.0192,399237642278.938,333253694.4499,extracted
utt-amis,Wekeza Maisha Fund,2025-11-26,1091.4768,1091.4768,1069.6472,28232520579.8763,25866350.8354,extracted
utt-amis,Watoto Fund,2025-11-26,809.0649,809.0649,800.9742,38282539733.3105,47317021.2108,extracted
utt-amis,Jikimu Fund,2025-11-26,194.1118,194.1118,190.2296,44695077030.3047,230254253.6653,extracted
utt-amis,Liquid Fund,2025-11-26,484.5212,484.5212,484.5212,2232759073836.96,4608175776.7162,extracted
utt-amis,Bond Fund,2025-11-26,122.2873,122.2873,122.2873,1070023410393.24,8750076031.9077,extracted
utt-amis,Umoja Fund,2025-11-25,1196.8461,1196.8461,1184.8777,398819700378.125,333225537.1339,extracted
utt-amis,Wekeza Maisha Fund,2025-11-25,1090.9651,1090.9651,1069.1458,28188904116.5945,25838502.8081,extracted
utt-amis,Watoto Fund,2025-11-25,808.6839,808.6839,800.597,38247302276.8856,47295740.9544,extracted
utt-amis,Jikimu Fund,2025-11-25,193.9913,193.9913,190.1115,44601397174.9138,229914431.8847,extracted
utt-amis,Liquid Fund,2025-11-25,484.3357,484.3357,484.3357,2234092163430.4,4612693261.7742,extracted
utt-amis,Bond Fund,2025-11-25,122.2528,122.2528,122.2528,1070253202188.96,8754429844.7812,extracted
utt-amis,Umoja Fund,2025-11-24,1197.8431,1197.8431,1185.8647,398880300482.544,332998783.2445,extracted
utt-amis,Wekeza Maisha Fund,2025-11-24,1090.884,1090.884,1069.0663,28189178192.2954,25840673.9343,extracted
utt-amis,Watoto Fund,2025-11-24,808.6449,808.6449,800.5585,38141907882.7049,47167684.4006,extracted
utt-amis,Jikimu Fund,2025-11-24,194.0427,194.0427,190.1618,44361790727.6858,228618760.0189,extracted
utt-amis,Liquid Fund,2025-11-24,484.1927,484.1927,484.1927,2224341068652.02,4593916519.1306,extracted
utt-amis,Bond Fund,2025-11-24,122.2182,122.2182,122.2182,1068634260432.33,8743656117.9188,extracted
utt-amis,Umoja Fund,2025-11-21,1197.5245,1197.5245,1185.5492,398926498589.597,333125964.8554,extracted
utt-amis,Wekeza Maisha Fund,2025-11-21,1090.0498,1090.0498,1068.2488,28119530652.6788,25796556.9826,extracted
utt-amis,Watoto Fund,2025-11-21,808.0613,808.0613,799.9807,38056456264.1966,47096003.4673,extracted
utt-amis,Jikimu Fund,2025-11-21,193.9253,193.9253,190.0468,44402063210.1009,228964739.2426,extracted
utt-amis,Liquid Fund,2025-11-21,483.766,483.766,483.766,2219372339405.21,4587698001.0643,extracted
utt-amis,Bond Fund,2025-11-21,122.1153,122.1153,122.1153,1067142198174.24,8738807545.4634,extracted
utt-amis,Umoja Fund,2025-11-20,1197.5331,1197.5331,1185.5578,398884323914.456,333088339.7564,extracted
utt-amis,Wekeza Maisha Fund,2025-11-20,1089.9383,1089.9383,1068.1395,28105975565.8282,25786759.0151,extracted
utt-amis,Watoto Fund,2025-11-20,807.9107,807.9107,799.8316,38039426077.9081,47083703.8198,extracted
utt-amis,Jikimu Fund,2025-11-20,193.8906,193.8906,190.0128,44314004916.9921,228551632.7794,extracted
utt-amis,Liquid Fund,2025-11-20,483.6257,483.6257,483.6257,2207611089874.99,4564709943.8481,extracted
utt-amis,Bond Fund,2025-11-20,122.0813,122.0813,122.0813,1065745372907.97,8729798052.9274,extracted
utt-amis,Umoja Fund,2025-11-19,1197.2687,1197.2687,1185.296,398652813289.501,332968553.9522,extracted
utt-amis,Wekeza Maisha Fund,2025-11-19,1089.6682,1089.6682,1067.8748,28099281208.5112,25787007.4103,extracted
utt-amis,Watoto Fund,2025-11-19,807.639,807.639,799.5626,38093645488.5658,47166675.3915,extracted
utt-amis,Jikimu Fund,2025-11-19,193.9063,193.9063,190.0281,44190829668.192,227897885.9742,extracted
utt-amis,Liquid Fund,2025-11-19,483.4842,483.4842,483.4842,2204202984152.01,4558996839.1464,extracted
utt-amis,Bond Fund,2025-11-19,122.0473,122.0473,122.0473,1063834268689.46,8716573168.6012,extracted
utt-amis,Umoja Fund,2025-11-18,1196.6453,1196.6453,1184.6789,398512566406.368,333024802.952,extracted
utt-amis,Wekeza Maisha Fund,2025-11-18,1089.179,1089.179,1067.3955,28064867302.6052,25766991.6595,extracted
utt-amis,Watoto Fund,2025-11-18,807.1265,807.1265,799.0553,38046172575.8734,47137803.4605,extracted
utt-amis,Jikimu Fund,2025-11-18,193.7819,193.7819,189.9063,44162972839.9175,227900349.8607,extracted
utt-amis,Liquid Fund,2025-11-18,483.3429,483.3429,483.3429,2206602879875.99,4565295370.3768,extracted
utt-amis,Bond Fund,2025-11-18,122.0133,122.0133,122.0133,1062253828840.8,8706051745.2835,extracted
utt-amis,Umoja Fund,2025-11-17,1193.4963,1193.4963,1181.5614,397320655522.927,332904799.4075,extracted
utt-amis,Wekeza Maisha Fund,2025-11-17,1088.641,1088.641,1066.8682,28021067498.6158,25739492.5362,extracted
utt-amis,Watoto Fund,2025-11-17,806.6184,806.6184,798.5522,37948396654.6179,47046280.6215,extracted
utt-amis,Jikimu Fund,2025-11-17,193.6585,193.6585,189.7854,43978359200.5415,227092279.7151,extracted
utt-amis,Liquid Fund,2025-11-17,483.2025,483.2025,483.2025,2198067684640.53,4548957416.6418,extracted
utt-amis,Bond Fund,2025-11-17,121.9791,121.9791,121.9791,1063571274307.67,8719293863.3257,extracted
utt-amis,Umoja Fund,2025-11-14,1194.015,1194.015,1182.0749,397711665555.908,333087657.7414,extracted
utt-amis,Wekeza Maisha Fund,2025-11-14,1088.195,1088.195,1066.4311,27994390044.5714,25725527.6997,extracted
utt-amis,Watoto Fund,2025-11-14,806.3072,806.3072,798.2442,37913795119.0484,47021524.0597,extracted
utt-amis,Jikimu Fund,2025-11-14,193.5846,193.5846,189.7129,44032385628.6256,227458074.1098,extracted
utt-amis,Liquid Fund,2025-11-14,482.7808,482.7808,482.7808,2194559023121.42,4545663616.3006,extracted
utt-amis,Bond Fund,2025-11-14,121.8772,121.8772,121.8772,1062798093408.94,8720239527.6064,extracted
utt-amis,Umoja Fund,2025-11-13,1195.109,1195.109,1183.1579,398231253124.792,333217528.9955,extracted
utt-amis,Wekeza Maisha Fund,2025-11-13,1088.3122,1088.3122,1066.546,27969215325.1624,25699624.183,extracted
utt-amis,Watoto Fund,2025-11-13,806.4812,806.4812,798.4164,37867527622.4346,46954012.0213,extracted
utt-amis,Jikimu Fund,2025-11-13,193.6108,193.6108,189.7386,44013880433.9287,227331782.4464,extracted
utt-amis,Liquid Fund,2025-11-13,482.6401,482.6401,482.6401,2190451899504.1,4538478868.3405,extracted
utt-amis,Bond Fund,2025-11-13,121.8433,121.8433,121.8433,1060061420767.1,8700205448.9019,extracted
utt-amis,Umoja Fund,2025-11-12,1197.3782,1197.3782,1185.4044,398953427231.955,333189153.2486,extracted
utt-amis,Wekeza Maisha Fund,2025-11-12,1088.6884,1088.6884,1066.9146,28014658147.2242,25732484.8646,extracted
utt-amis,Watoto Fund,2025-11-12,806.8533,806.8533,798.7847,37842061630.1217,46900797.8928,extracted
utt-amis,Jikimu Fund,2025-11-12,193.6998,193.6998,189.8258,43979518290.7195,227049873.5334,extracted
utt-amis,Liquid Fund,2025-11-12,482.4993,482.4993,482.4993,2186377619482.21,4531359566.432,extracted
utt-amis,Bond Fund,2025-11-12,121.8093,121.8093,121.8093,1059603211096.39,8698871692.2416,extracted
utt-amis,Umoja Fund,2025-11-11,1196.361,1196.361,1184.3973,398509546576.588,333101432.4095,extracted
utt-amis,Wekeza Maisha Fund,2025-11-11,1088.4932,1088.4932,1066.7234,27987541632.9756,25712186.7178,extracted
utt-amis,Watoto Fund,2025-11-11,806.6483,806.6483,798.5818,37810331629.1444,46873378.5184,extracted
utt-amis,Jikimu Fund,2025-11-11,193.6029,193.6029,189.7308,43925000503.9994,226881959.0336,extracted
utt-amis,Liquid Fund,2025-11-11,482.358,482.358,482.358,2183018920744.49,4525723593.3182,extracted
utt-amis,Bond Fund,2025-11-11,121.7752,121.7752,121.7752,1057072179090.56,8680523578.5011,extracted
utt-amis,Umoja Fund,2025-11-10,1197.4306,1197.4306,1185.4563,398709871888.386,332971165.1388,extracted
utt-amis,Wekeza Maisha Fund,2025-11-10,1088.6002,1088.6002,1066.8282,27939823682.1177,25665826.1985,extracted
utt-amis,Watoto Fund,2025-11-10,806.7304,806.7304,798.6631,37735799829.1429,46776222.6027,extracted
utt-amis,Jikimu Fund,2025-11-10,193.6587,193.6587,189.7855,43817286314.8328,226260381.4854,extracted
utt-amis,Liquid Fund,2025-11-10,482.2163,482.2163,482.2163,2175855700575.65,4512198241.2186,extracted
utt-amis,Bond Fund,2025-11-10,121.7382,121.7382,121.7382,1055011007836.89,8666231629.3108,extracted
utt-amis,Umoja Fund,2025-11-07,1194.8461,1194.8461,1182.8976,398158017444.543,333229540.4847,extracted
utt-amis,Wekeza Maisha Fund,2025-11-07,1087.4739,1087.4739,1065.7244,27893013870.4438,25649364.8009,extracted
utt-amis,Watoto Fund,2025-11-07,805.9389,805.9389,797.8795,37654241801.3704,46720961.3785,extracted
utt-amis,Jikimu Fund,2025-11-07,193.3624,193.3624,189.4951,43790892624.2741,226470578.4614,extracted
utt-amis,Liquid Fund,2025-11-07,481.7929,481.7929,481.7929,2179910970233.65,4524581258.1263,extracted
utt-amis,Bond Fund,2025-11-07,121.6377,121.6377,121.6377,1053461201115.07,8660644067.2498,extracted
utt-amis,Umoja Fund,2025-11-06,1198.0256,1198.0256,1186.0454,399074468031.55,333110128.424,extracted
utt-amis,Wekeza Maisha Fund,2025-11-06,1088.5658,1088.5658,1066.7945,27895184216.642,25625629.4742,extracted
utt-amis,Watoto Fund,2025-11-06,806.5077,806.5077,798.4426,37591810169.6003,46610601.786,extracted
utt-amis,Jikimu Fund,2025-11-06,193.6958,193.6958,189.8219,43801106134.4424,226133443.6653,extracted
utt-amis,Liquid Fund,2025-11-06,481.6524,481.6524,481.6524,2172376214953.56,4510257083.7212,extracted
utt-amis,Bond Fund,2025-11-06,121.5844,121.5844,121.5844,1051569542202.71,8648882748.0625,extracted
utt-amis,Umoja Fund,2025-11-05,1197.5934,1197.5934,1185.6175,398896082150.576,333081390.1422,extracted
utt-amis,Wekeza Maisha Fund,2025-11-05,1088.0988,1088.0988,1066.3368,27861944386.6882,25606079.5803,extracted
utt-amis,Watoto Fund,2025-11-05,806.3221,806.3221,798.2589,37542512997.2264,46560193.8673,extracted
utt-amis,Jikimu Fund,2025-11-05,193.5459,193.5459,189.675,43745591385.0984,226021774.1593,extracted
utt-amis,Liquid Fund,2025-11-05,481.5127,481.5127,481.5127,2165009074480.83,4496266178.8904,extracted
utt-amis,Bond Fund,2025-11-05,121.5506,121.5506,121.5506,1048975667719.1,8629948890.3111,extracted
utt-amis,Umoja Fund,2025-11-04,1200.2396,1200.2396,1188.2372,399750232031.536,333058681.7583,extracted
utt-amis,Wekeza Maisha Fund,2025-11-04,1088.2642,1088.2642,1066.4989,27852030331.916,25593078.7471,extracted
utt-amis,Watoto Fund,2025-11-04,806.6073,806.6073,798.5412,37526997642.0806,46524497.4394,extracted
utt-amis,Jikimu Fund,2025-11-04,193.5801,193.5801,189.7085,43658835909.1881,225533667.6857,extracted
utt-amis,Liquid Fund,2025-11-04,481.3724,481.3724,481.3724,2159377958759.17,4485878221.4801,extracted
utt-amis,Bond Fund,2025-11-04,121.5167,121.5167,121.5167,1047492013735.06,8620145524.6574,extracted
utt-amis,Umoja Fund,2025-11-03,1203.7471,1203.7471,1191.7097,400909200025.912,333051010.2127,extracted
utt-amis,Wekeza Maisha Fund,2025-11-03,1088.4914,1088.4914,1066.7216,27852172023.967,25587865.1094,extracted
utt-amis,Watoto Fund,2025-11-03,807.0876,807.0876,799.0167,37543203835.5264,46516889.839,extracted
utt-amis,Jikimu Fund,2025-11-03,193.6111,193.6111,189.7389,43658478035.0923,225495769.9306,extracted
utt-amis,Liquid Fund,2025-11-03,481.2322,481.2322,481.2322,2158123986303.25,4484579619.2842,extracted
utt-amis,Bond Fund,2025-11-03,121.4835,121.4835,121.4835,1041278342286.05,8571359231.8848,extracted
utt-amis,Umoja Fund,2025-10-31,1203.2161,1203.2161,1191.1839,400991583246.708,333266477.704,extracted
utt-amis,Wekeza Maisha Fund,2025-10-31,1087.5977,1087.5977,1065.8457,27828666646.8541,25587280.3343,extracted
utt-amis,Watoto Fund,2025-10-31,806.4245,806.4245,798.3603,37537874273.0709,46548527.6813,extracted
utt-amis,Jikimu Fund,2025-10-31,193.4587,193.4587,189.5895,43737759679.2075,226083175.6812,extracted
utt-amis,Liquid Fund,2025-10-31,480.8111,480.8111,480.8111,2157775376618.47,4487781494.0706,extracted
utt-amis,Bond Fund,2025-10-31,122.3812,122.3812,122.3812,1049506395401.38,8575717494.3011,extracted
utt-amis,Umoja Fund,2025-10-30,1203.0401,1203.0401,1191.0097,400999262638.011,333321612.0849,extracted
utt-amis,Wekeza Maisha Fund,2025-10-30,1087.2987,1087.2987,1065.5527,27817409654.4438,25583962.4785,extracted
utt-amis,Watoto Fund,2025-10-30,806.2172,806.2172,798.155,37518782629.4491,46536818.6781,extracted
utt-amis,Jikimu Fund,2025-10-30,193.4094,193.4094,189.5412,43718888905.035,226043223.0207,extracted
utt-amis,Liquid Fund,2025-10-30,480.6708,480.6708,480.6708,2158594243984.52,4490795004.4107,extracted
utt-amis,Bond Fund,2025-10-30,122.3499,122.3499,122.3499,1050040439341.69,8582275843.5807,extracted
utt-amis,Umoja Fund,2025-10-28,1197.8027,1197.8027,1185.8247,399059325514.387,333159475.8327,extracted
utt-amis,Wekeza Maisha Fund,2025-10-28,1085.5165,1085.5165,1063.8061,27757014177.1172,25570329.6708,extracted
utt-amis,Watoto Fund,2025-10-28,804.5879,804.5879,796.542,37363003521.8779,46437443.6811,extracted
utt-amis,Jikimu Fund,2025-10-28,193.0713,193.0713,189.2098,43602640545.2746,225837029.4125,extracted
utt-amis,Liquid Fund,2025-10-28,480.3908,480.3908,480.3908,2149858670616.16,4475228607.1759,extracted
utt-amis,Bond Fund,2025-10-28,122.2829,122.2829,122.2829,1047781649138.51,8568502863.2565,extracted
utt-amis,Umoja Fund,2025-10-27,1193.2514,1193.2514,1181.3189,397882374800.131,333443874.8766,extracted
utt-amis,Wekeza Maisha Fund,2025-10-27,1084.115,1084.115,1062.4327,27670449088.1947,25523537.2062,extracted
utt-amis,Watoto Fund,2025-10-27,803.6428,803.6428,795.6064,37258357089.451,46361838.3968,extracted
utt-amis,Jikimu Fund,2025-10-27,192.6668,192.6668,188.8134,43429344442.3726,225411724.8012,extracted
utt-amis,Liquid Fund,2025-10-27,480.2505,480.2505,480.2505,2140591183437.24,4457238852.3044,extracted
utt-amis,Bond Fund,2025-10-27,122.2488,122.2488,122.2488,1044827173479.46,8546728205.6092,extracted
utt-amis,Umoja Fund,2025-10-24,1192.1392,1192.1392,1180.2178,397452203285.753,333394125.1117,extracted
utt-amis,Wekeza Maisha Fund,2025-10-24,1083.3015,1083.3015,1061.6354,27604835075.7693,25482135.7854,extracted
utt-amis,Watoto Fund,2025-10-24,803.004,803.004,794.9739,37186924760.9853,46309763.6679,extracted
utt-amis,Jikimu Fund,2025-10-24,192.4971,192.4971,188.6472,43493005433.4817,225941076.3876,extracted
utt-amis,Liquid Fund,2025-10-24,479.8296,479.8296,479.8296,2135699860519.73,4450954377.8442,extracted
utt-amis,Bond Fund,2025-10-24,122.146,122.146,122.146,1044121161066.66,8548139278.4368,extracted
utt-amis,Umoja Fund,2025-10-23,1194.1635,1194.1635,1182.2218,396935124667.004,332395973.7606,extracted
utt-amis,Wekeza Maisha Fund,2025-10-23,1083.4213,1083.4213,1061.7528,27583256073.0809,25459401.0096,extracted
utt-amis,Watoto Fund,2025-10-23,803.1448,803.1448,795.1133,37157470851.1815,46264971.6143,extracted
utt-amis,Jikimu Fund,2025-10-23,192.567,192.567,188.7157,43401498162.9543,225383852.1781,extracted
utt-amis,Liquid Fund,2025-10-23,479.689,479.689,479.689,2129833345726.99,4440029258.7751,extracted
utt-amis,Bond Fund,2025-10-23,122.1118,122.1118,122.1118,1042999429844.61,8541351907.4313,extracted
utt-amis,Umoja Fund,2025-10-22,1193.5976,1193.5976,1181.6617,396634014530.624,332301269.8357,extracted
utt-amis,Wekeza Maisha Fund,2025-10-22,1082.8877,1082.8877,1061.23,27542465412.4165,25434275.8637,extracted
utt-amis,Watoto Fund,2025-10-22,802.7693,802.7693,794.7416,37058366822.1943,46163160.3962,extracted
utt-amis,Jikimu Fund,2025-10-22,192.5281,192.5281,188.6776,43361007513.7025,225219086.8262,extracted
utt-amis,Liquid Fund,2025-10-22,479.5483,479.5483,479.5483,2126297957828.99,4433960119.0376,extracted
utt-amis,Bond Fund,2025-10-22,122.0774,122.0774,122.0774,1041392754829.08,8530591722.7189,extracted
utt-amis,Umoja Fund,2025-10-21,1194.2851,1194.2851,1182.3422,396749968667.727,332207093.6989,extracted
utt-amis,Wekeza Maisha Fund,2025-10-21,1082.9386,1082.9386,1061.2798,27540089424.5979,25430888.2645,extracted
utt-amis,Watoto Fund,2025-10-21,802.6683,802.6683,794.6416,37072880857.2756,46187052.0829,extracted
utt-amis,Jikimu Fund,2025-10-21,192.6135,192.6135,188.7612,43461038300.2029,225638570.8524,extracted
utt-amis,Liquid Fund,2025-10-21,479.408,479.408,479.408,2124680990925.42,4431884629.305,extracted
utt-amis,Bond Fund,2025-10-21,122.0432,122.0432,122.0432,1039648115097.27,8518692349.1536,extracted
utt-amis,Umoja Fund,2025-10-20,1195.8639,1195.8639,1183.9053,397321599620.114,332246496.3831,extracted
utt-amis,Wekeza Maisha Fund,2025-10-20,1083.2658,1083.2658,1061.6004,27453715827.4352,25343472.3756,extracted
utt-amis,Watoto Fund,2025-10-20,802.8417,802.8417,794.8133,37032019620.2892,46126177.5002,extracted
utt-amis,Jikimu Fund,2025-10-20,192.6097,192.6097,188.7575,43400178033.1363,225327032.2324,extracted
utt-amis,Liquid Fund,2025-10-20,479.2682,479.2682,479.2682,2119519003230.18,4422406733.4997,extracted
